freq	word1	word2	word3	word4	word5
93	might	be	able	to	see
93	money	we	do	n't	have
93	more	than	anyone	else	in
93	more	than	half	of	their
93	more	than	three	or	four
93	much	as	it	is	a
93	my	hope	is	that	the
93	my	whole	life	has	been
92	make	sure	you	know	what
92	makes	it	one	of	the
92	may	be	on	to	something
92	may	be	thought	of	as
92	may	i	remind	you	that
92	may	the	force	be	with
92	me	what	you	want	me
92	middle	class	and	the	poor
92	minutes	or	until	a	wooden
92	more	information	on	this	subject
92	more	often	than	not	the
92	most	of	their	time	in
92	my	work	here	is	done
91	m	stephen	doherty	is	the
91	made	me	look	like	a
91	made	to	look	like	a
91	major	developments	of	this	day
91	make	it	clear	to	the
91	make	it	difficult	for	the
91	make	it	look	like	the
91	make	the	most	of	this
91	many	people	do	n't	realize
91	me	fall	in	love	with
91	me	feel	as	if	i
91	me	out	of	the	blue
91	me	that	i	was	n't
91	me	what	was	going	on
91	mind	if	i	have	a
91	more	and	more	of	their
91	more	and	more	of	these
91	more	on	this	story	later
91	more	than	an	hour	to
91	much	as	i	used	to
91	much	more	likely	to	have
91	must	be	a	way	to
91	my	only	regret	is	that
91	my	way	out	of	the
90	made	a	big	deal	about
90	made	it	very	clear	to
90	made	the	most	of	it
90	make	sure	that	there	are
90	make	you	feel	better	about
90	makes	me	want	to	cry
90	many	of	the	same	people
90	many	of	whom	have	been
90	matter	how	old	you	are
90	may	be	in	for	a
90	may	not	have	been	as
90	maybe	i	should	n't	be
90	me	show	you	what	i
90	me	the	time	of	day
90	mean	the	difference	between	life
90	meant	a	great	deal	to
90	measured	by	the	number	of
90	might	just	as	well	have
90	more	important	than	anything	else
90	more	likely	than	whites	to
90	more	than	three	decades	ago
90	moved	out	of	the	house
90	much	of	the	united	states
90	my	husband	and	i	both
89	made	a	difference	in	the
89	made	me	laugh	out	loud
89	make	a	decision	based	on
89	make	it	clear	that	i
89	makes	me	sick	to	my
89	man	dared	to	challenge	their
89	many	of	the	most	important
89	many	of	the	people	i
89	many	times	do	we	have
89	marriage	is	between	a	man
89	may	also	play	a	role
89	may	be	provided	by	law
89	may	have	been	influenced	by
89	may	have	been	responsible	for
89	may	reduce	the	risk	of
89	maybe	you	should	n't	have
89	me	to	do	the	same
89	member	of	the	judiciary	committee
89	members	of	the	church	of
89	million	people	in	this	country
89	more	important	to	you	than
89	most	trusted	name	in	news
89	much	remains	to	be	done
88	make	a	good	first	impression
88	make	it	clear	that	we
88	make	up	your	own	mind
88	makes	as	much	sense	as
88	may	be	as	simple	as
88	may	be	on	the	verge
88	may	be	the	best	way
88	maybe	this	is	n't	the
88	me	a	couple	of	times
88	means	that	there	is	a
88	men	as	well	as	women
88	mighty	princess	forged	in	the
88	moon	float	like	a	balloon
88	more	of	an	effort	to
88	more	than	a	decade	before
88	more	than	a	few	hundred
88	most	of	them	did	n't
88	most	people	do	n't	think
88	much	to	be	thankful	for
88	must	be	a	lot	of
88	my	feet	on	the	ground
88	my	life	when	i	was
88	my	thoughts	and	prayers	are
87	made	a	beeline	for	the
87	made	me	think	of	the
87	maintain	the	integrity	of	the
87	make	it	sound	as	if
87	me	out	on	a	date
87	me	the	rest	of	the
87	me	to	see	if	i
87	me	what	this	is	all
87	means	that	you	have	to
87	mechanical	engineering	at	the	university
87	men	were	more	likely	to
87	might	be	part	of	the
87	might	not	be	the	most
87	might	not	have	been	a
87	monetary	fund	and	the	world
87	more	and	more	of	us
87	more	likely	to	be	found
87	more	likely	to	suffer	from
87	more	than	enough	time	to
87	more	than	in	any	other
87	more	than	one	third	of
87	more	than	two	and	a
87	most	parts	of	the	country
87	most	parts	of	the	world
87	mother	jones	was	founded	as
87	moved	to	the	washington	area
87	much	as	you	can	about
87	much	we	do	n't	know
86	made	it	possible	for	me
86	made	up	her	mind	to
86	make	a	significant	contribution	to
86	may	have	a	hard	time
86	maybe	it	was	just	a
86	maybe	it	was	just	the
86	me	how	to	be	a
86	me	that	i	needed	to
86	medicare	as	we	know	it
86	meet	the	challenges	of	the
86	more	than	a	few	weeks
86	more	than	a	foot	of
86	more	than	a	thousand	people
86	most	of	the	members	of
86	mother	of	one	of	the
86	much	has	changed	in	the
86	much	more	needs	to	be
86	much	of	his	time	in
86	must	be	accompanied	by	a
85	made	a	conscious	effort	to
85	made	its	way	into	the
85	make	a	fool	of	myself
85	make	it	a	priority	to
85	make	me	feel	any	better
85	make	sure	that	this	is
85	may	have	an	impact	on
85	may	not	have	the	same
85	me	and	the	rest	of
85	me	that	you	did	n't
85	me	the	rest	of	my
85	me	to	go	with	him
85	me	what	you	want	to
85	mean	so	much	to	me
85	mean	that	you	ca	n't
85	meet	the	needs	of	a
85	meeting	of	the	american	association
85	men	and	women	in	their
85	men	and	women	who	had
85	middle	of	one	of	the
85	model	for	the	rest	of
85	more	and	more	americans	are
85	more	determined	than	ever	to
85	more	likely	to	result	in
85	more	research	needs	to	be
85	more	than	five	years	ago
85	more	work	needs	to	be
85	most	beautiful	girl	in	the
85	most	of	them	are	n't
85	most	wonderful	time	of	the
85	mother	died	when	he	was
85	must	come	to	terms	with
85	my	advice	would	be	to
85	my	idea	of	a	good
85	my	job	to	make	sure
85	my	life	depended	on	it
84	made	all	the	difference	in
84	made	it	more	difficult	to
84	made	up	my	mind	that
84	majority	in	the	house	of
84	make	it	look	like	he
84	make	it	on	their	own
84	makes	no	difference	to	me
84	making	a	name	for	himself
84	many	times	have	you	heard
84	may	also	want	to	view
84	may	be	a	good	idea
84	may	be	said	to	be
84	may	have	more	to	do
84	may	not	be	all	that
84	may	well	be	the	most
84	me	so	much	about	you
84	me	so	much	that	i
84	me	tell	you	what	the
84	middle	of	the	night	i
84	might	be	a	little	too
84	might	be	more	likely	to
84	million	in	the	same	period
84	money	where	his	mouth	is
84	more	than	i	wanted	to
84	more	than	just	a	few
84	my	colleagues	and	i	have
84	my	favorite	thing	to	do
84	my	friends	and	i	were
84	my	head	against	the	wall
84	my	mom	and	my	dad
84	my	personal	opinion	is	that
83	made	a	big	difference	in
83	made	it	out	to	be
83	made	it	to	the	final
83	major	at	the	university	of
83	make	it	clear	that	they
83	make	it	sound	like	i
83	make	sure	that	it	does
83	makes	me	want	to	go
83	may	be	too	late	to
83	maybe	we	should	go	back
83	me	know	if	i	can
83	me	out	to	the	ballgame
83	me	stop	you	right	there
83	me	to	be	a	part
83	me	to	keep	an	eye
83	means	that	there	is	no
83	members	of	the	general	assembly
83	midway	through	the	third	quarter
83	might	be	seen	as	a
83	might	be	some	kind	of
83	might	have	a	chance	to
83	might	not	be	a	good
83	millions	of	dollars	to	the
83	more	information	about	this	message
83	more	than	a	dozen	states
83	more	than	a	year	since
83	more	than	once	in	the
83	most	of	us	ca	n't
82	majority	in	the	house	and
82	majority	leader	of	the	senate
82	make	it	look	like	you
82	make	such	a	big	deal
82	make	sure	that	everything	is
82	makes	it	easier	for	the
82	making	their	way	to	the
82	matters	into	her	own	hands
82	may	be	at	risk	for
82	may	she	rest	in	peace
82	maybe	i	should	just	go
82	me	and	i	ca	n't
82	me	is	the	fact	that
82	me	that	you	love	me
82	me	the	most	is	that
82	me	to	talk	to	him
82	me	you	do	n't	have
82	means	that	we	have	to
82	medical	center	in	los	angeles
82	might	be	able	to	take
82	million	years	after	the	big
82	money	in	the	hands	of
82	more	and	more	every	day
82	more	in	tune	with	the
82	more	than	anything	else	is
82	more	to	the	story	than
82	moves	on	to	the	next
82	much	do	you	want	for
82	my	favorite	things	to	do
82	my	feet	are	killing	me
82	my	husband	and	i	went
82	my	senior	year	of	high
81	made	it	his	mission	to
81	made	the	whole	thing	up
81	make	a	fool	of	yourself
81	make	it	easy	for	them
81	make	it	work	for	you
81	make	sure	i	was	n't
81	may	be	able	to	make
81	may	be	part	of	a
81	may	be	viewed	as	a
81	maybe	a	little	bit	more
81	maybe	it	was	n't	a
81	me	feel	so	much	better
81	me	get	out	of	here
81	me	tell	you	about	my
81	me	to	believe	that	the
81	medical	university	of	south	carolina
81	members	of	the	supreme	court
81	midway	through	the	fourth	quarter
81	might	actually	be	able	to
81	might	be	due	to	the
81	might	be	interested	to	know
81	might	not	have	been	able
81	money	in	the	first	place
81	money	where	their	mouth	is
81	month	and	a	half	ago
81	more	important	to	him	than
81	more	than	the	number	of
81	most	of	the	time	that
81	most	provocative	entertainment	news	show
81	move	heaven	and	earth	to
81	movie	of	the	same	name
81	much	to	say	about	the
81	must	keep	in	mind	that
80	made	him	out	to	be
80	made	it	impossible	for	the
80	made	it	look	like	a
80	make	a	good	impression	on
80	make	a	lot	of	people
80	make	heads	or	tails	of
80	make	him	look	like	a
80	make	their	own	decisions	about
80	make	their	way	through	the
80	makes	it	much	easier	to
80	makes	perfect	sense	to	me
80	many	of	the	issues	that
80	martha	rose	shulman	is	the
80	may	not	be	appropriate	for
80	may	not	be	willing	to
80	may	not	seem	like	much
80	maybe	we	can	get	a
80	me	a	glass	of	water
80	me	just	say	that	i
80	me	on	the	shoulder	and
80	me	where	i	can	find
80	mentioned	at	the	beginning	of
80	might	as	well	try	to
80	might	be	able	to	give
80	might	want	to	talk	to
80	minutes	or	until	thoroughly	heated
80	more	about	our	audience	and
80	more	information	from	facebook	when
80	more	than	any	other	single
80	most	important	thing	to	do
80	most	of	the	people	here
80	mouth	with	the	back	of
80	much	as	i	love	you
80	much	as	the	next	person
80	must	be	one	of	those
80	my	best	guess	is	that
80	my	point	is	that	i
80	my	sister	and	her	husband
80	my	wife	and	i	went
79	made	it	seem	as	if
79	make	a	strong	case	for
79	make	a	world	of	difference
79	make	it	to	the	next
79	make	up	most	of	the
79	man	and	a	woman	who
79	many	of	which	have	been
79	married	to	a	man	who
79	may	be	more	of	a
79	may	not	be	sufficient	to
79	may	prove	to	be	the
79	may	very	well	be	that
79	may	very	well	have	been
79	maybe	he	does	n't	want
79	maybe	we	should	n't	be
79	me	give	you	some	advice
79	member	of	the	armed	services
79	members	of	the	un	security
79	men	and	women	in	this
79	minutes	or	until	vegetables	are
79	more	bang	for	the	buck
79	more	than	a	matter	of
79	more	than	three-quarters	of	the
79	much	the	same	as	the
79	much	time	do	i	have
79	museum	of	modern	art	and
79	my	head	in	my	hands
78	made	it	a	priority	to
78	made	it	one	of	the
78	made	significant	contributions	to	the
78	make	a	great	deal	of
78	make	it	up	to	her
78	make	the	difference	between	a
78	make	up	for	all	the
78	making	it	out	to	be
78	man	was	shot	in	the
78	many	of	the	people	that
78	matter	of	time	before	it
78	maybe	you	should	take	a
78	me	a	lot	about	you
78	me	and	asked	me	to
78	me	in	the	direction	of
78	me	know	how	it	goes
78	me	that	i	have	to
78	means	a	great	deal	to
78	members	of	the	communist	party
78	members	of	the	republican	party
78	met	and	fell	in	love
78	millions	of	dollars	in	the
78	money	is	going	to	be
78	money	out	of	thin	air
78	more	likely	to	live	in
78	more	than	a	quarter	century
78	more	than	two	thirds	of
78	most	of	us	have	a
78	most	of	us	in	the
78	much	more	complicated	than	that
78	much	to	do	with	it
78	must	have	something	to	do
78	my	experience	has	been	that
78	my	point	here	is	that
77	made	a	name	for	herself
77	make	a	difference	in	this
77	make	it	more	likely	that
77	may	be	more	difficult	to
77	may	hold	the	key	to
77	may	i	take	your	order
77	may	not	have	been	able
77	may	well	have	been	the
77	me	but	i	do	n't
77	me	i	was	going	to
77	me	that	a	lot	of
77	me	that	i	need	to
77	me	that	this	is	a
77	me	to	pick	you	up
77	me	to	stay	away	from
77	mean	the	world	to	me
77	members	of	the	research	team
77	members	of	the	white	house
77	mentioned	in	the	same	breath
77	might	be	one	of	those
77	might	be	the	last	time
77	ministry	of	international	trade	and
77	more	from	the	hbr	blog
77	more	likely	to	die	from
77	most	of	us	do	not
77	move	in	the	opposite	direction
77	much	as	they	used	to
77	much	time	as	you	need
77	much	to	be	said	for
77	my	mother	and	i	were
77	my	view	is	that	the
76	make	it	possible	for	the
76	make	it	up	to	him
76	make	sure	no	one	was
76	makes	me	feel	a	little
76	many	people	who	do	n't
76	many	times	have	you	seen
76	may	be	a	bit	of
76	may	not	be	quite	as
76	me	and	a	lot	of
76	me	out	of	the	car
76	me	over	and	over	again
76	mean	i	do	n't	think
76	mean	the	difference	between	a
76	members	of	the	city	council
76	million	in	the	first	quarter
76	more	likely	to	believe	that
76	more	likely	to	get	a
76	more	likely	to	lead	to
76	most	important	aspect	of	the
76	move	on	the	part	of
76	much	does	it	cost	to
76	my	dad	was	in	the
76	my	enemy	is	my	friend
75	made	it	abundantly	clear	that
75	made	it	quite	clear	that
75	make	a	living	as	a
75	make	a	ton	of	money
75	make	it	to	the	big
75	make	sure	you	have	enough
75	makes	a	great	deal	of
75	makes	it	clear	that	he
75	may	be	due	to	a
75	may	be	prescribed	by	law
75	may	be	responsible	for	the
75	may	have	been	a	bit
75	may	have	been	trying	to
75	may	have	nothing	to	do
75	maybe	it	has	something	to
75	maybe	it	would	have	been
75	me	what	is	going	on
75	me	what	this	is	about
75	means	that	you	do	n't
75	member	of	the	opposite	sex
75	might	as	well	be	in
75	millions	of	years	of	evolution
75	more	a	part	of	the
75	more	and	more	about	the
75	more	likely	to	have	had
75	more	than	five	times	the
75	more	than	half	a	billion
75	more	than	twenty	years	ago
75	more	than	you	can	imagine
75	most	powerful	men	in	the
75	much	as	i	would	love
75	much	more	important	than	the
75	much	you	can	do	about
75	my	big	fat	greek	wedding
75	my	father	and	my	mother
75	my	mother	and	father	were
74	made	it	sound	as	if
74	made	me	promise	not	to
74	make	a	positive	difference	in
74	make	it	a	habit	to
74	make	it	harder	for	the
74	make	sure	that	it	was
74	make	sure	they	did	n't
74	many	of	the	same	things
74	may	be	a	function	of
74	may	i	ask	what	you
74	may	not	always	be	the
74	me	a	lot	of	things
74	me	and	let	me	know
74	me	just	say	one	thing
74	me	right	in	the	eye
74	me	to	take	you	to
74	me	what	i	wanted	to
74	me	what	you	know	about
74	medium	saucepan	over	medium	heat
74	melt	the	butter	in	a
74	member	of	the	executive	committee
74	men	and	women	and	children
74	men	and	women	are	different
74	message	to	the	american	people
74	might	as	well	have	a
74	millions	of	people	who	have
74	monty	python	and	the	holy
74	more	in	keeping	with	the
74	more	than	a	hint	of
74	more	than	a	lot	of
74	most	of	them	do	not
74	move	out	of	the	house
74	must	have	been	quite	a
74	my	mother	always	told	me
74	my	point	is	that	it
73	made	a	point	of	saying
73	made	a	significant	contribution	to
73	make	a	little	bit	of
73	make	a	lot	more	sense
73	make	a	name	for	themselves
73	make	an	example	out	of
73	make	it	all	go	away
73	make	it	look	as	if
73	make	me	feel	better	about
73	make	sure	there	is	no
73	make	the	point	that	the
73	make	this	up	to	you
73	makes	it	very	difficult	for
73	makes	you	feel	like	a
73	many	of	the	problems	that
73	many	of	the	same	reasons
73	many	of	them	in	the
73	matter	of	time	before	you
73	may	also	be	used	to
73	may	be	able	to	provide
73	may	be	the	only	person
73	maybe	he	did	n't	want
73	maybe	i	just	do	n't
73	me	a	few	minutes	to
73	me	on	the	side	of
73	me	see	if	i	understand
73	me	tell	you	something	else
73	me	that	there	is	no
73	me	to	come	up	with
73	me	to	go	to	a
73	me	what	i	can	and
73	me	what	it	was	like
73	mention	the	fact	that	the
73	met	a	lot	of	people
73	metro	boston	and	around	new
73	metro	headlines	in	your	inbox
73	might	be	on	to	something
73	minutes	left	in	the	game
73	minutes	to	get	to	the
73	more	likely	to	participate	in
73	more	often	than	not	they
73	more	than	any	other	state
73	more	time	to	spend	with
73	mostly	in	the	form	of
73	moving	in	the	same	direction
73	much	easier	for	me	to
73	much	has	been	said	about
73	much	money	do	you	have
73	my	husband	and	i	would
73	my	life	would	have	been
73	myself	in	the	mirror	and
72	made	me	feel	as	if
72	made	the	decision	to	go
72	make	it	easier	to	get
72	makes	a	lot	of	money
72	many	if	not	most	of
72	many	of	those	who	have
72	may	not	be	ready	to
72	maybe	it	is	time	to
72	maybe	we	should	take	a
72	me	and	asked	if	i
72	me	and	gave	me	a
72	me	ask	you	about	something
72	me	show	you	how	to
72	me	that	it	was	n't
72	me	to	say	that	i
72	mean	that	we	do	n't
72	meet	you	back	at	the
72	met	with	a	group	of
